"subject_id","new_key","lakename","county","begin_date_day","begin_date_month","begin_date_year","development","do_below_thermo_ppm","lake_area_ha","max_depth_min_m","temp_surface_min_c","LAT_DD","LONG_DD","url_front","url_back"
58687334,"17-331","HIGHBANKS","CHIPPEWA",6,"September",1950,NA,NA,7.568,12.801,18.5,46.36443,-84.86677,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Highbanks_035.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Highbanks_036.jpg"
58687335,"17-244","GARLINGHOUSE","CHIPPEWA",6,"July",1960,NA,NA,9.47,2.438,18.889,46.29471,-84.55816,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Garlinghouse_013.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Garlinghouse_014.jpg"
58687336,"17-423","JOHNSON","CHIPPEWA",26,"August",1948,NA,NA,17.402,4.572,24.6,46.42471,-85.04427,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Johnson_006.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Johnson_007.jpg"
58687337,"17-247","KINROSS","CHIPPEWA",9,"August",1950,NA,NA,26.305,3.657,21.111,46.26804,-84.50343,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Kinross_004.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Kinross_005.jpg"
58687338,"17-413","MCNEARNEY","CHIPPEWA",12,"July",1961,NA,NA,49.089,7.924,20,46.42721,-84.9576,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_McNearney_006.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_McNearney_007.jpg"
58687339,"17-403","MONACLE","CHIPPEWA",19,"July",1955,NA,3,59.045,16.763,22.778,46.47416,-84.64593,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Monacle_019.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Monacle_020.jpg"
58687340,"17-340","PIATT","CHIPPEWA",1,"October",1955,NA,NA,93.08,18.287,19.444,46.42249,-85.01732,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Piatt_007.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Piatt_008.jpg"
58687342,"17-327","SOLDIER","CHIPPEWA",25,"July",1955,NA,NA,7.608,6.4,22.778,46.34888,-84.86621,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Soldier_017.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Soldier_018.jpg"
58687343,"17-57","TROUT","CHIPPEWA",14,"July",1953,NA,8.5,106.839,7.315,26.111,45.99193,-84.1076,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Trout_(Big)_007.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Trout_(Big)_008.jpg"
58687344,"17-265","WALKER","CHIPPEWA",10,"July",1947,NA,NA,6.475,NA,24.2,46.31749,-84.9801,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Walker_016.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Walker_017.jpg"
58687345,"17-190","TROUT","CHIPPEWA",1,"July",1971,NA,NA,12.303,3.657,21.667,46.19388,-84.78065,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Trout_(Little)_002.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Trout_(Little)_003.jpg"
58687346,"18-206","BUDD","CLARE",11,"June",1938,NA,NA,70.822,10.363,19,44.02027,-84.79426,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Budd_SUMM_030.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Budd_SUMM_031.jpg"
58687347,"18-295","BLUEGILL","CLARE",10,"August",1950,NA,NA,5.504,10.972,25,44.10416,-84.76982,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Bluegill_SUMM_023.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Bluegill_SUMM_024.jpg"
58687348,"18-2","BAILEY","CLARE",13,"September",1952,NA,NA,16.188,11.734,23.889,43.89166,-84.65148,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Bailey_SUMM_003.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Bailey_SUMM_004.jpg"
58687349,"18-197","ARNOLD","CLARE",9,"October",1967,"80",NA,47.754,25.907,13.667,44.06943,-84.75204,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Arnold19N_4W_S2-3_SUMM_016.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Arnold19N_4W_S2-3_SUMM_017.jpg"
58687350,"18-84","BREMAN","CLARE",11,"July",1964,NA,NA,1.497,5.181,NA,43.9761,-84.70898,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Breman_SUMM_003.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Breman_SUMM_004.jpg"
58687351,"18-196","CRANBERRY","CLARE",20,"June",1956,NA,NA,42.898,6.096,26.111,44.05749,-84.74371,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Cranberry19N_4W_S1-12_SUMM_009.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Cranberry19N_4W_S1-12_SUMM_010.jpg"
58687352,"18-69","CROOKED","CLARE",4,"August",1941,NA,1.1,106.718,22.249,25,43.84749,-85.01482,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Crooked_SUMM_001_01.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Crooked_SUMM_001_02.jpg"
58687353,"18-69","CROOKED","CLARE",4,"August",1941,NA,1.1,106.718,22.249,25,43.84749,-85.01482,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Crooked_SUMM_029.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Crooked_SUMM_030.jpg"
58687354,"18-55","CURREY","CLARE",19,"September",1962,NA,NA,1.214,1.829,13.333,43.89728,-85.02435,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Currey_SUMM_003.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Currey_SUMM_004.jpg"
