gbifID,abstract,accessRights,accrualMethod,accrualPeriodicity,accrualPolicy,alternative,audience,available,bibliographicCitation,conformsTo,contributor,coverage,created,creator,date,dateAccepted,dateCopyrighted,dateSubmitted,description,educationLevel,extent,format,hasFormat,hasPart,hasVersion,identifier,instructionalMethod,isFormatOf,isPartOf,isReferencedBy,isReplacedBy,isRequiredBy,isVersionOf,issued,language,license,mediator,medium,modified,provenance,publisher,references,relation,replaces,requires,rights,rightsHolder,source,spatial,subject,tableOfContents,temporal,title,type,valid,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,recordedByID,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,behavior,establishmentMeans,degreeOfEstablishment,pathway,georeferenceVerificationStatus,occurrenceStatus,preparations,disposition,associatedOccurrences,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOrganisms,previousIdentifications,organismRemarks,materialSampleID,eventID,parentEventID,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verticalDatum,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,verbatimIdentification,identificationQualifier,typeStatus,identifiedBy,identifiedByID,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,family,subfamily,genus,genericName,subgenus,infragenericEpithet,specificEpithet,infraspecificEpithet,cultivarEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceAboveSurface,distanceAboveSurfaceAccuracy,issue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated,relativeOrganismQuantity,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,level3Gid,level3Name,iucnRedListCategory
1888994657,,,,,,,,,,,,,,,,,,,,,,,,,,51a6bf68-848c-4037-aac4-975e3aedfb13,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,UMMZ,ummz_fish,Fish,,PRESERVED_SPECIMEN,,,,51a6bf68-848c-4037-aac4-975e3aedfb13,89775,,"Langlois, Barrow, & **",,,,,,,,,,,,,PRESENT,EtOH - 5,,,,,,,Laura Hubbs,,,,,,,,,,THL27-48,,,,,,,,,,200p ft gill net,,,,,,,,,NORTH_AMERICA,,,,US,Michigan,Lenawee,,"Devil Lake, Woodstock & Rollin Twp., nine sections, trib. to Bean Creek, Maumee system, across entrance to small*",,,,,,,,Orig. No.:  L27-48   *cove on E shore   **Dickinson,41.995589,-84.28587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lepomis macrochirus Rafinesque, 1819",,,,,,,,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,,Lepomis,Lepomis,,,macrochirus,,,SPECIES,,,,ACCEPTED,,Recat. 1967.,59825263-9f89-43a9-8f22-c22a6a53b8fc,US,2022-08-01T00:05:01.963Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,2394503,2394503,1,44,204,587,8513,2394482,,2394503,Lepomis macrochirus,"Lepomis macrochirus Rafinesque, 1819",,,DWC_ARCHIVE,2022-08-01T00:05:01.963Z,2022-08-01T00:01:42.501Z,FALSE,,USA,United States,USA.23_1,Michigan,USA.23.50_1,Lenawee,,,LC
1888994654,,,,,,,,,,,,,,,,,,,,,,,,,,18c475cf-b15a-461d-8a0d-3954cf7051f9,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,UMMZ,ummz_fish,Fish,,PRESERVED_SPECIMEN,,,,18c475cf-b15a-461d-8a0d-3954cf7051f9,89798,,Langlois & Dickinson,,,,,,,,,,,,,PRESENT,EtOH - 1,,,,,,,Laura Hubbs,,,,,,,,,,THL27-53,1927-05-05T00:00:00,-1530,,,1927,5,5,,,,,,,,,,,,NORTH_AMERICA,,,,US,Michigan,Lenawee,,"Devil's Lake, Woodstock & Rollin Twp, trib Bean Creek; Maumee system, E shore in bay",,,,,,,,Orig. No:  L27-53,41.974694,-84.284626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lepomis macrochirus Rafinesque, 1819",,,,,,,,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,,Lepomis,Lepomis,,,macrochirus,,,SPECIES,,,,ACCEPTED,,,59825263-9f89-43a9-8f22-c22a6a53b8fc,US,2022-08-01T00:04:43.984Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,2394503,2394503,1,44,204,587,8513,2394482,,2394503,Lepomis macrochirus,"Lepomis macrochirus Rafinesque, 1819",,,DWC_ARCHIVE,2022-08-01T00:04:43.984Z,2022-08-01T00:01:42.501Z,FALSE,,USA,United States,USA.23_1,Michigan,USA.23.50_1,Lenawee,,,LC
1888994652,,,,,,,,,,,,,,,,,,,,,,,,,,356a8cd7-e5ff-4f73-999a-dc30fabc289e,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,UMMZ,ummz_fish,Fish,,PRESERVED_SPECIMEN,,,,356a8cd7-e5ff-4f73-999a-dc30fabc289e,89777,,"Langlois, et al",,,,,,,,,,,,,PRESENT,EtOH - 3,,,,,,,Laura Hubbs,,,,,,,,,,THL27-49,1927-05-05T00:00:00,2230-0930,,,1927,5,5,,,,,,,,,,,,NORTH_AMERICA,,,,US,Michigan,Lenawee,,"Devil Lake, Woodstock & Rollin Twp, trib. to Bean Cr; Maumee drainage",,,,,,,,Orig.#L27-49,41.98603,-84.289334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lepomis macrochirus Rafinesque, 1819",,,,,,,,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,,Lepomis,Lepomis,,,macrochirus,,,SPECIES,,,,ACCEPTED,,Recat. 1967.,59825263-9f89-43a9-8f22-c22a6a53b8fc,US,2022-08-01T00:04:48.113Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,2394503,2394503,1,44,204,587,8513,2394482,,2394503,Lepomis macrochirus,"Lepomis macrochirus Rafinesque, 1819",,,DWC_ARCHIVE,2022-08-01T00:04:48.113Z,2022-08-01T00:01:42.501Z,FALSE,,USA,United States,USA.23_1,Michigan,USA.23.50_1,Lenawee,,,LC
1888994651,,,,,,,,,,,,,,,,,,,,,,,,,,86e8c0a6-a6d2-4999-a0e1-eda6f738bb27,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,UMMZ,ummz_fish,Fish,,PRESERVED_SPECIMEN,,,,86e8c0a6-a6d2-4999-a0e1-eda6f738bb27,89814,,"Langlois, Dickinson, Barrow",,,,,,,,,,,,,PRESENT,EtOH - 3,,,,,,,Laura Hubbs,,,,,,,,,,THL27-55,,-1400,,,,,,,,,,,,,,,,,NORTH_AMERICA,,,,US,Michigan,Lenawee,,"Outlet Devil's Lake, Rollin Twp., trib. to Bean Creek, Maumee River",,,,,,,,Orig. No.:  L27-55,41.980876,-84.310665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lepomis macrochirus Rafinesque, 1819",,,,,,,,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,,Lepomis,Lepomis,,,macrochirus,,,SPECIES,,,,ACCEPTED,,,59825263-9f89-43a9-8f22-c22a6a53b8fc,US,2022-08-01T00:04:53.117Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,2394503,2394503,1,44,204,587,8513,2394482,,2394503,Lepomis macrochirus,"Lepomis macrochirus Rafinesque, 1819",,,DWC_ARCHIVE,2022-08-01T00:04:53.117Z,2022-08-01T00:01:42.501Z,FALSE,,USA,United States,USA.23_1,Michigan,USA.23.50_1,Lenawee,,,LC
1888994649,,,,,,,,,,,,,,,,,,,,,,,,,,67a5162b-99d0-4d09-8d82-a0a22f1bd113,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,UMMZ,ummz_fish,Fish,,PRESERVED_SPECIMEN,,,,67a5162b-99d0-4d09-8d82-a0a22f1bd113,89761,,Langlois & Barrow,,,,,,,,,,,,,PRESENT,EtOH - 14,,,,,,,Laura Hubbs,,,,,,,,,,THL27-44,,,,,,,,,,,,,,,,,,,NORTH_AMERICA,,,,US,Michigan,Lenawee,,"Posey Lake, Hudson Twp.",,,,,,,,Orig. No: L27-44,41.896918,-84.302539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lepomis macrochirus Rafinesque, 1819",,,,,,,,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,,Lepomis,Lepomis,,,macrochirus,,,SPECIES,,,,ACCEPTED,,Recat. 1967.,59825263-9f89-43a9-8f22-c22a6a53b8fc,US,2022-08-01T00:04:51.208Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,2394503,2394503,1,44,204,587,8513,2394482,,2394503,Lepomis macrochirus,"Lepomis macrochirus Rafinesque, 1819",,,DWC_ARCHIVE,2022-08-01T00:04:51.208Z,2022-08-01T00:01:42.501Z,FALSE,,USA,United States,USA.23_1,Michigan,USA.23.50_1,Lenawee,,,LC
1888994644,,,,,,,,,,,,,,,,,,,,,,,,,,7fbd35e3-300a-4eb7-a997-c3ed8da83bfe,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,UMMZ,ummz_fish,Fish,,PRESERVED_SPECIMEN,,,,7fbd35e3-300a-4eb7-a997-c3ed8da83bfe,89794,,"Langlois,Barrow,Dickinson",,,,,,,,,,,,,PRESENT,EtOH - 3,,,,,,,Laura Hubbs,,,,,,,,,,THL27-52,,-830,,,,,,,,,,,,,,,,,NORTH_AMERICA,,,,US,Michigan,Lenawee,,"Devils Lake, Woodstock & Rollin Twp, Nine Sections; Trib to Bean Creek, Maumee system",,,,,,,,Orig.#L27-52,41.986434,-84.29072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lepomis macrochirus Rafinesque, 1819",,,,,,,,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,,Lepomis,Lepomis,,,macrochirus,,,SPECIES,,,,ACCEPTED,,Recat. 1967.,59825263-9f89-43a9-8f22-c22a6a53b8fc,US,2022-08-01T00:04:52.798Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,2394503,2394503,1,44,204,587,8513,2394482,,2394503,Lepomis macrochirus,"Lepomis macrochirus Rafinesque, 1819",,,DWC_ARCHIVE,2022-08-01T00:04:52.798Z,2022-08-01T00:01:42.501Z,FALSE,,USA,United States,USA.23_1,Michigan,USA.23.50_1,Lenawee,,,LC
1888994636,,,,,,,,,,,,,,,,,,,,,,,,,,0aea381a-1bb5-4320-9bb8-bc7dc6024ccd,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,UMMZ,ummz_fish,Fish,,PRESERVED_SPECIMEN,,,,0aea381a-1bb5-4320-9bb8-bc7dc6024ccd,89788,,"Langlois, Dickinson, *",,,,,,,,,,,,,PRESENT,EtOH - 3,,,,,,,Laura Hubbs,,,,,,,,,,THL27-51,1927-05-05T00:00:00,1000-1400,,,1927,5,5,,,gill & trammel,,,,,,,,,NORTH_AMERICA,,,,US,Michigan,Lenawee,,"Devil's Lake; Comstock & Rollin Twp.; trib. to Bean Cr. Maumee system, Big Bay on E shore,*S27,26,34,35,4,3,2,9,10",,,,,,,,Orig. No.:  L27-51     *Hankinson & Simpson,41.97547,-84.285601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lepomis macrochirus Rafinesque, 1819",,,,,,,,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,,Lepomis,Lepomis,,,macrochirus,,,SPECIES,,,,ACCEPTED,,Recat. 1967.,59825263-9f89-43a9-8f22-c22a6a53b8fc,US,2022-08-01T00:04:40.844Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,2394503,2394503,1,44,204,587,8513,2394482,,2394503,Lepomis macrochirus,"Lepomis macrochirus Rafinesque, 1819",,,DWC_ARCHIVE,2022-08-01T00:04:40.844Z,2022-08-01T00:01:42.501Z,FALSE,,USA,United States,USA.23_1,Michigan,USA.23.50_1,Lenawee,,,LC
1888994627,,,,,,,,,,,,,,,,,,,,,,,,,,3007cedf-d7bc-49aa-a55e-8a5ad53b6284,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,UMMZ,ummz_fish,Fish,,PRESERVED_SPECIMEN,,,,3007cedf-d7bc-49aa-a55e-8a5ad53b6284,89780,,"Langlois, Dickinson, *",,,,,,,,,,,,,PRESENT,EtOH - 1,,,,,,,Laura Hubbs,,,,,,,,,,THL27-50,1927-05-05T00:00:00,1000-0945,,,1927,5,5,,,300 ft gill net,,,,,,,,,NORTH_AMERICA,,,,US,Michigan,Lenawee,,"Devil's Lake, Woodstock & Rollin Twps., nine sections; trib. to Bean Creek, Maumee system",,,,,,,,"Orig. No.:  L27-50   *Hankinson, & Simpson",41.986434,-84.29072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lepomis macrochirus Rafinesque, 1819",,,,,,,,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,,Lepomis,Lepomis,,,macrochirus,,,SPECIES,,,,ACCEPTED,,Recat. 1967.,59825263-9f89-43a9-8f22-c22a6a53b8fc,US,2022-08-01T00:04:47.396Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,2394503,2394503,1,44,204,587,8513,2394482,,2394503,Lepomis macrochirus,"Lepomis macrochirus Rafinesque, 1819",,,DWC_ARCHIVE,2022-08-01T00:04:47.396Z,2022-08-01T00:01:42.501Z,FALSE,,USA,United States,USA.23_1,Michigan,USA.23.50_1,Lenawee,,,LC
1888994619,,,,,,,,,,,,,,,,,,,,,,,,,,46c29fa4-7ebd-4c36-86b4-63c1c390983b,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,UMMZ,ummz_fish,Fish,,PRESERVED_SPECIMEN,,,,46c29fa4-7ebd-4c36-86b4-63c1c390983b,89754,,"Langlois, Dickinson, Barrow",,,,,,,,,,,,,PRESENT,EtOH - 4,,,,,,,Laura Hubbs,,,,,,,,,,THL27-42,1927-04-29T00:00:00,,,,1927,4,29,,,,,,,,,,,,NORTH_AMERICA,,,,US,Michigan,Lenawee,,"Dewey Lake, Cambridge Twp.",,,,,,,,Orig. No.:  L27-42,42.033078,-84.222875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lepomis macrochirus Rafinesque, 1819",,,,,,,,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,,Lepomis,Lepomis,,,macrochirus,,,SPECIES,,,,ACCEPTED,,Recat. 1967.,59825263-9f89-43a9-8f22-c22a6a53b8fc,US,2022-08-01T00:05:02.495Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,2394503,2394503,1,44,204,587,8513,2394482,,2394503,Lepomis macrochirus,"Lepomis macrochirus Rafinesque, 1819",,,DWC_ARCHIVE,2022-08-01T00:05:02.495Z,2022-08-01T00:01:42.501Z,FALSE,,USA,United States,USA.23_1,Michigan,USA.23.50_1,Lenawee,,,LC
1888994611,,,,,,,,,,,,,,,,,,,,,,,,,,e99999bb-401c-4250-8fd9-94b5bcfc66bc,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,UMMZ,ummz_fish,Fish,,PRESERVED_SPECIMEN,,,,e99999bb-401c-4250-8fd9-94b5bcfc66bc,89720,,"Langlois, Dickinson, Barrow",,,,,,,,,,,,,PRESENT,EtOH - 2,,,,,,,Laura Hubbs,,,,,,,,,,THL27-36,1927-04-26T00:00:00,,,,1927,4,26,,,,,,,,,,,,NORTH_AMERICA,,,,US,Michigan,Lenawee,,"Washington Lake, Cambridge Twp, Trib to Wolf Creek and Raisin River",,,,,,,,Orig.#L27-36,42.050197,-84.210922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lepomis macrochirus Rafinesque, 1819",,,,,,,,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,,Lepomis,Lepomis,,,macrochirus,,,SPECIES,,,,ACCEPTED,,Recat. 1967.,59825263-9f89-43a9-8f22-c22a6a53b8fc,US,2022-08-01T00:05:05.010Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,2394503,2394503,1,44,204,587,8513,2394482,,2394503,Lepomis macrochirus,"Lepomis macrochirus Rafinesque, 1819",,,DWC_ARCHIVE,2022-08-01T00:05:05.010Z,2022-08-01T00:01:42.501Z,FALSE,,USA,United States,USA.23_1,Michigan,USA.23.50_1,Lenawee,,,LC
1888994610,,,,,,,,,,,,,,,,,,,,,,,,,,6c7d25d7-0dd9-4e74-a17d-2e2826472252,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,UMMZ,ummz_fish,Fish,,PRESERVED_SPECIMEN,,,,6c7d25d7-0dd9-4e74-a17d-2e2826472252,89756,,"Langlois, Barrow, and *",,,,,,,,,,,,,PRESENT,EtOH - 1,,,,,,,Laura Hubbs,,,,,,,,,,THL27-43,1927-04-30T00:00:00,,,,1927,4,30,,,,,,,,,,,,NORTH_AMERICA,,,,US,Michigan,Lenawee,,"Deep Lake, Cambridge Twp.;  trib. to Vineyard Lake",,,,,,,,Orig. No.:  L27-43   *Dickinson,42.033716,-84.236779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lepomis macrochirus Rafinesque, 1819",,,,,,,,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,,Lepomis,Lepomis,,,macrochirus,,,SPECIES,,,,ACCEPTED,,Recat. 1967.,59825263-9f89-43a9-8f22-c22a6a53b8fc,US,2022-08-01T00:04:51.542Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,2394503,2394503,1,44,204,587,8513,2394482,,2394503,Lepomis macrochirus,"Lepomis macrochirus Rafinesque, 1819",,,DWC_ARCHIVE,2022-08-01T00:04:51.542Z,2022-08-01T00:01:42.501Z,FALSE,,USA,United States,USA.23_1,Michigan,USA.23.50_1,Lenawee,,,LC
1888994591,,,,,,,,,,,,,,,,,,,,,,,,,,29104e25-e9ad-40c1-b418-4df9643c365e,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,UMMZ,ummz_fish,Fish,,PRESERVED_SPECIMEN,,,,29104e25-e9ad-40c1-b418-4df9643c365e,89743,,"Langlois, Dickinson, Barrow",,,,,,,,,,,,,PRESENT,EtOH - 5,,,,,,,Laura Hubbs,,,,,,,,,,THL27-40,1927-04-28T00:00:00,,,,1927,4,28,,,,,,,,,,,,NORTH_AMERICA,,,,US,Michigan,Lenawee,,"Iron Lake, Cambridge Twp., trib. to Wampler's Lake during high waters",,,,,,,,"Orig. No.:  L27-40.  Water Temp:  Bot. 45 degrees F, Top 52 degrees F",42.058744,-84.162709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lepomis macrochirus Rafinesque, 1819",,,,,,,,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,,Lepomis,Lepomis,,,macrochirus,,,SPECIES,,,,ACCEPTED,,,59825263-9f89-43a9-8f22-c22a6a53b8fc,US,2022-08-01T00:05:00.678Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,2394503,2394503,1,44,204,587,8513,2394482,,2394503,Lepomis macrochirus,"Lepomis macrochirus Rafinesque, 1819",,,DWC_ARCHIVE,2022-08-01T00:05:00.678Z,2022-08-01T00:01:42.501Z,FALSE,,USA,United States,USA.23_1,Michigan,USA.23.50_1,Lenawee,,,LC
1888994581,,,,,,,,,,,,,,,,,,,,,,,,,,eb39bb95-3644-4266-bda0-6d48b4610ad6,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,UMMZ,ummz_fish,Fish,,PRESERVED_SPECIMEN,,,,eb39bb95-3644-4266-bda0-6d48b4610ad6,89703,,Langlois & Barrow,,,,,,,,,,,,,PRESENT,EtOH - 2,,,,,,,Laura Hubbs,,,,,,,,,,THL27-34,1927-04-21T00:00:00,,,,1927,4,21,,,nets,,,,,,,,,NORTH_AMERICA,,,,US,Michigan,Lenawee & Jackson,,"Wampler's Lake, Cambridge & Norvell Twp., off Cedar Pt. Westward",,,,,,,,Orig.#L27-34,42.073044,-84.159816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lepomis macrochirus Rafinesque, 1819",,,,,,,,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,,Lepomis,Lepomis,,,macrochirus,,,SPECIES,,,,ACCEPTED,,Recat. 1967.,59825263-9f89-43a9-8f22-c22a6a53b8fc,US,2022-08-01T00:04:59.487Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,2394503,2394503,1,44,204,587,8513,2394482,,2394503,Lepomis macrochirus,"Lepomis macrochirus Rafinesque, 1819",,,DWC_ARCHIVE,2022-08-01T00:04:59.487Z,2022-08-01T00:01:42.501Z,FALSE,,USA,United States,USA.23_1,Michigan,USA.23.38_1,Jackson,,,LC
1888994556,,,,,,,,,,,,,,,,,,,,,,,,,,c855ee9a-584d-4074-b735-5b97dc04caed,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,UMMZ,ummz_fish,Fish,,PRESERVED_SPECIMEN,,,,c855ee9a-584d-4074-b735-5b97dc04caed,89671,,Langlois & Barrow,,,,,,,,,,,,,PRESENT,EtOH - 3,,,,,,,Laura Hubbs,,,,,,,,,,THL27-30,1927-04-19T00:00:00,,,,1927,4,19,,,,,,,,,,,,NORTH_AMERICA,,,,US,Michigan,"Lenawee, Jackson, *",,"Hoxie or Round L., Franklin, Norvell, Manchester, Cambridge Twp.; ditched to Wampler's",,,,,,,,Orig. No.:  L27-30   *and Washtenaw counties,42.071292,-84.131878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lepomis macrochirus Rafinesque, 1819",,,,,,,,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,,Lepomis,Lepomis,,,macrochirus,,,SPECIES,,,,ACCEPTED,,Recat. 1967.,59825263-9f89-43a9-8f22-c22a6a53b8fc,US,2022-08-01T00:05:05.017Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,2394503,2394503,1,44,204,587,8513,2394482,,2394503,Lepomis macrochirus,"Lepomis macrochirus Rafinesque, 1819",,,DWC_ARCHIVE,2022-08-01T00:05:05.017Z,2022-08-01T00:01:42.501Z,FALSE,,USA,United States,USA.23_1,Michigan,USA.23.50_1,Lenawee,,,LC
1888994539,,,,,,,,,,,,,,,,,,,,,,,,,,43ba9a80-7bcf-4031-8340-001696e6b35e,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,UMMZ,ummz_fish,Fish,,PRESERVED_SPECIMEN,,,,43ba9a80-7bcf-4031-8340-001696e6b35e,89702,,Langlois & Barrow,,,,,,,,,,,,,PRESENT,EtOH - 1,,,,,,,Laura Hubbs,,,,,,,,,,THL27-33,1927-04-20T00:00:00,,,,1927,4,20,,,,,,,,,,,,NORTH_AMERICA,,,,US,Michigan,Lenawee & Jackson,,"Wamplers Lake, Norvell, Cambridge Twp, NW shore",,,,,,,,Orig.#L27-33,42.076134,-84.164322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lepomis macrochirus Rafinesque, 1819",,,,,,,,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,,Lepomis,Lepomis,,,macrochirus,,,SPECIES,,,,ACCEPTED,,Recat. 1967.,59825263-9f89-43a9-8f22-c22a6a53b8fc,US,2022-08-01T00:05:02.442Z,,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,2394503,2394503,1,44,204,587,8513,2394482,,2394503,Lepomis macrochirus,"Lepomis macrochirus Rafinesque, 1819",,,DWC_ARCHIVE,2022-08-01T00:05:02.442Z,2022-08-01T00:01:42.501Z,FALSE,,USA,United States,USA.23_1,Michigan,USA.23.38_1,Jackson,,,LC
